Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,time_signature,Class
35.0,0.651,0.695,6.0,-6.013,0,0.0411,0.107,2.73e-5,0.114,0.262,109.992,200.44,4,6
45.8,0.644,0.617,2.0,-8.144742324272801,1,0.0371,0.000203,0.057201199999999994,0.10264,0.805,99.057,235.4604,4,10
58.0,0.201,0.777,1.0,-10.167,1,0.0705,0.304,0.78,0.0981,0.235,145.733,433.57300000000004,4,1
36.0,0.587,0.502,6.0,-13.034,0,0.0498,0.769,0.0011,0.0813,0.831,165.074,261.37300002,4,Other
64.0,0.401,0.897,11.0,-5.467786992368801,0,0.03622,0.00131,0.03647344000000001,0.12118,0.426,96.992,162.6421182666666,4,10
42.8,0.719,0.417,2.0,-10.278430261232797,1,0.04058,0.717,0.01185312,0.13734,0.327,185.994,198.64991079,4,9
53.2,0.463,0.5,5.0,-9.278724999999998,1,0.043820000000000005,0.021,0.25640366400000003,0.19064,0.399,130.749,202.064745253334,4,10
31.4,0.527,0.636,5.0,-7.977508886233601,0,0.05125999999999999,0.0599,0.20546740000000002,0.204,0.607,83.101,334.467,4,6
38.0,0.375,0.969,7.0,-5.704,1,0.06,3.87e-5,0.000113,0.326,0.558,179.048,207.455,4,10
56.0,0.545,0.714,2.0,-5.659,1,0.0562,0.675,2.52e-6,0.121,0.952,94.784,119.5999998,4,10
33.0,0.37,0.985,7.0,-4.263158736100003,1,0.11013999999999999,8.58e-5,0.041069046,0.21368,0.261,169.978,261.0784,4,8
68.0,0.642,0.823,4.0,-3.68,0,0.0612,0.000281,0.00211,0.216,0.826,112.005,161.25300000000001,4,9
41.0,0.486,0.92,4.0,-6.27,0,0.0518,0.084,0.718,0.319,0.281,164.023,173.476,4,6
50.0,0.503,0.895,7.0,-6.228,1,0.0436,2.37e-5,0.0354,0.319,0.211,93.953,460.40000000000003,4,10
11.0,0.513,0.977,8.0,-1.821,1,0.145,0.000509,0.708,0.057,0.134,140.027,204.657,4,8
50.4,0.454,0.61,2.0,-8.2070694436,0,0.0668,0.137,0.28468486,0.368,0.492,88.765,183.929,4,10
64.0,0.719,0.907,6.0,-5.154,0,0.0502,0.167,0.00108,0.245,0.975,127.153,272.22700000000003,4,9
32.0,0.436,0.304,5.0,-9.016,0,0.0318,0.364,6.8e-5,0.101,0.283,114.008,220.4,4,10
34.0,0.59,0.608,1.0,-9.083,1,0.0266,0.207,0.733,0.211,0.536,129.393,254.93800000000002,4,1
55.0,0.791,0.863,3.0,-6.118,0,0.151,0.317,1.13e-6,0.27,0.742,97.035,264.653,4,5
45.2,0.46,0.984,5.0,-4.278584071782397,1,0.07804,4.98e-5,0.05503600000000001,0.0418,0.376,108.677,253.824,3,8
30.0,0.433,0.885,6.0,-3.897,0,0.0618,0.00427,3.55e-6,0.214,0.493,123.104,284.26800000000003,4,10
31.0,0.488,0.407,2.0,-8.798,0,0.0288,0.057,9.9e-5,0.122,0.34,77.522,192.53300000000002,4,10
54.0,0.829,0.388,9.0,-13.55,0,0.0421,0.675,0.00263,0.271,0.896,116.5,223.84,4,6
22.0,0.795,0.439,9.0,-9.116,1,0.0447,0.0472,0.218,0.0562,0.822,109.96,209.973,4,6
38.4,0.393,0.349,5.0,-11.2837753643944,1,0.03932000000000001,0.548,0.21724278,0.11699999999999999,0.546,139.002,361.84000002000005,3,Other
37.0,0.567,0.627,5.0,-12.229,1,0.0607,0.00678,0.274,0.14,0.704,94.869,254.973,4,8
33.2,0.575,0.318,2.0,-11.8110821701792,1,0.04152,0.683,0.20145,0.15994,0.385,104.522,65.9767423100002,4,6
28.6,0.447,0.544,2.0,-8.824203579750396,1,0.04903999999999999,0.466,0.191454,0.23218,0.625,139.925,235.201,4,6
36.2,0.535,0.755,6.0,-6.937889805700001,0,0.07576000000000001,0.042,0.0982262,0.152,0.311,191.931,169.668,4,9
45.0,0.552,0.978,1.0,-3.873,1,0.173,0.000228,0.00222,0.212,0.213,135.035,223.434,4,8
40.0,0.559,0.511,9.0,-9.161006427133596,0,0.08094,0.553,0.135600444,0.16624,0.742,87.999,255.2936,4,10
26.0,0.336,0.329,2.0,-11.501,0,0.0314,0.99,0.414,0.468,0.525,86.281,346.27999998,3,Other
45.0,0.951,0.348,5.0,-11.3000615988352,0,0.05806,0.572,2.01e-6,0.106,0.683,122.074,169.18,4,5
48.4,0.561,0.966,1.0,-4.5488523791776,1,0.037919999999999995,0.00336,0.12570327399999998,0.384,0.572,108.038,169.568,4,10
43.6,0.614,0.721,2.0,-7.240710512701597,1,0.03834,0.000642,0.025177294,0.12532000000000001,0.708,146.629,127.73133187333323,4,6
40.0,0.356,0.856,7.0,-4.278,1,0.0499,0.000146,0.00481,0.0947,0.582,133.076,185.094,4,10
28.0,0.596,0.233,4.0,-13.521770308247198,0,0.05118,0.896,0.048248872000000005,0.097,0.411,98.548,152.85700002,4,Other
49.0,0.654,0.237,1.0,-11.855,1,0.0342,0.945,0.0405,0.11,0.206,136.013,193.93600002000002,4,Other
36.0,0.363,0.81,4.0,-4.019,0,0.0397,0.00805,0.508,0.128,0.555,118.581,233.32,4,1
45.0,0.914,0.672,5.0,-7.665498470348796,0,0.05972000000000001,0.0213,0.030616472000000006,0.076,0.584,96.199,243.56,4,10
41.0,0.679,0.795,6.0,-6.5,0,0.0669,0.0658,1.21e-6,0.0601,0.924,80.009,202.30699998000003,4,9
43.0,0.468,0.964,1.0,-5.384,0,0.0931,0.00914,1.44e-5,0.35,0.185,95.035,219.185,4,10
9.0,0.377,0.17,3.0,-13.604,1,0.0323,0.963,0.00146,0.278,0.221,105.186,287.795,3,6
28.0,0.667,0.758,8.0,-3.955,1,0.0471,0.0247,0.00487,0.0708,0.307,128.974,255.293,4,1
41.8,0.684,0.691,4.0,-7.501546012957601,0,0.04222,0.000453,0.15971204,0.0593,0.554,124.007,330.458,4,1
59.0,0.943,0.685,7.0,-11.903,1,0.188,0.000507,8.56e-6,0.0604,0.813,125.515,263.573,4,5
26.4,0.608,0.562,2.0,-8.649476314076797,1,0.05232,0.0756,0.228592,0.32622,0.66,179.988,155.54920800000002,4,6
38.0,0.52,0.962,2.0,-4.294,1,0.131,7.92e-6,0.0437,0.103,0.177,102.039,216.451,3,8
46.0,0.332,0.319,4.0,-11.599,1,0.0434,0.832,0.00027,0.107,0.273,174.861,243.973,3,6
58.0,0.543,0.948,1.0,-4.805693847155194,1,0.06617999999999999,0.000353,0.22066400000000003,0.35,0.458,123.035,256.2,4,10
58.0,0.779,0.733,9.0,-8.137,0,0.0734,0.0177,0.0011,0.591,0.515,115.009,178.714,4,9
26.0,0.77,0.506,10.0,-8.854,0,0.12,0.3,4.78e-6,0.125,0.507,124.042,124.011,4,9
46.0,0.677,0.763,8.0,-6.8649488894631965,0,0.0639,0.00369,0.202018286,0.10478000000000001,0.347,125.986,269.70279999999997,4,1
47.4,0.466,0.763,11.0,-6.8649488894631965,0,0.05442,0.0542,0.101442556,0.119,0.473,123.539,204.8,4,6
43.0,0.768,0.523,2.0,-5.088,1,0.0374,0.343,7.56e-5,0.1,0.538,115.934,200.32,4,9
52.4,0.338,0.904,2.0,-5.382200464998402,1,0.08756,0.167,0.00295094,0.16992000000000002,0.674,141.257,187.020500756666,4,9
40.0,0.075,0.929,7.0,-5.371,1,0.107,4.51e-6,0.669,0.344,0.281,181.015,195.58700000000002,4,8
68.0,0.561,0.722,4.0,-6.437,0,0.068,0.173,4.86e-5,0.175,0.173,103.099,234.02700000000002,4,9
46.0,0.696,0.79,8.0,-4.633,0,0.0438,0.00279,6.18e-5,0.172,0.555,115.015,176.413,4,1
62.0,0.374,0.903,10.0,-4.49,1,0.0825,0.00075,5.85e-6,0.244,0.429,109.118,263.08,3,10
38.8,0.751,0.486,2.0,-9.4329738783136,1,0.04346,0.921,0.060042000000000005,0.15166,0.928,105.997,88.95905765,4,2
32.0,0.413,0.862,8.0,-4.118,1,0.0362,7.5e-6,0.145,0.0932,0.547,91.017,187.827,4,6
37.6,0.42,0.965,7.0,-4.563465904900003,1,0.06345999999999999,0.0981,0.003953868,0.18497999999999998,0.846,176.243,246.4544,4,10
37.4,0.238,0.759,2.0,-6.901514254602397,1,0.08646000000000001,0.000407,0.1609132,0.33218000000000003,0.732,193.044,229.673,4,8
57.0,0.752,0.809,9.0,-8.399,1,0.0598,0.0908,9.41e-5,0.169,0.658,106.999,237.827,4,10
45.0,0.644,0.284,9.0,-14.867,0,0.179,0.567,0.0169,0.148,0.711,85.191,250.0,4,5
62.0,0.568,0.453,4.0,-7.453,1,0.0258,0.626,0.0224,0.135,0.224,134.996,271.42,4,9
28.0,0.624,0.53,10.0,-9.092,0,0.0486,0.28,0.204,0.0839,0.715,145.047,219.0,4,9
50.0,0.369,0.948,2.0,-3.923,1,0.0376,0.141,0.253,0.169,0.696,94.459,240.30700000000002,4,10
39.8,0.609,0.796,9.0,-6.554849862361598,1,0.04622,0.0186,0.15806186000000003,0.626,0.819,155.046,197.0,4,6
58.0,0.577,0.53,7.0,-6.749,1,0.0312,0.544,3.29e-6,0.103,0.22,85.471,241.147,4,9
50.0,0.603,0.506,9.0,-9.214149851689596,1,0.03985999999999999,0.213,0.1650906,0.0553,0.735,124.953,191.493,4,6
41.0,0.56,0.772,6.0,-6.781935443468798,0,0.07003999999999999,0.0375,0.0028147759999999997,0.156,0.788,170.08,202.179,4,10
6.0,0.359,0.677,2.0,-8.616,1,0.0488,0.732,0.378,0.315,0.494,114.513,155.02699998,4,Other
33.0,0.299,0.634,2.0,-13.589,1,0.0438,0.00437,5.46e-5,0.118,0.516,144.189,387.64,3,2
35.8,0.485,0.0683,7.0,-18.21605624488979,1,0.048,0.994,0.2824748,0.109,0.235,72.684,146.181,4,Other
38.0,0.458,0.949,7.0,-4.7917629544744,1,0.0638,0.000385,0.19568,0.16412,0.518,164.073,261.0736,4,10
54.2,0.471,0.639,2.0,-7.951317238986397,1,0.04018,0.593,0.2196256,0.08123999999999999,0.472,149.146,221.02202377666597,4,10
45.8,0.678,0.668,1.0,-7.700008029299203,0,0.04307999999999999,0.062,0.008072382,0.156,0.737,74.997,223.86700000000002,4,9
68.0,0.654,0.336,6.0,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083,134.4,4,Other
43.0,0.725,0.713,4.0,-7.310673540503199,0,0.06528,0.127,0.000693786,0.617,0.207,65.988,148.421,4,5
39.6,0.653,0.414,2.0,-10.3188461436064,1,0.03144,0.922,0.0018164400000000001,0.15511999999999998,0.181,100.018,136.76331588,4,6
60.0,0.577,0.936,11.0,-2.924,0,0.078,0.043,1.74e-5,0.413,0.899,168.879,170.453,4,10
41.0,0.712,0.604,11.0,-8.961,0,0.0307,0.0478,1.02e-6,0.117,0.566,110.022,225.969,4,9
50.0,0.469,0.236,7.0,-13.4541233451136,1,0.0364,0.407,0.0434,0.215,0.415,82.232,399.173,4,2
44.6,0.431,0.892,2.0,-5.5279699174528005,1,0.09158000000000001,0.0768,0.035253240000000005,0.2032,0.844,185.965,290.2072,4,2
50.0,0.615,0.477,2.0,-8.816,1,0.092,0.0558,6.25e-5,0.231,0.731,156.008,259.467,4,8
44.0,0.701,0.821,5.0,-4.496,0,0.0335,0.0276,0.00269,0.0875,0.651,107.99,203.333,4,10
37.0,0.611,0.421,5.0,-11.988,0,0.0277,0.807,0.358,0.118,0.495,140.547,151.99300002,4,Other
25.0,0.581,0.348,1.0,-13.138,1,0.0339,0.48,0.0675,0.263,0.135,112.123,205.714,4,1
36.0,0.361,0.91,9.0,-7.914,1,0.0943,0.0338,0.648,0.122,0.305,108.168,486.861,4,10
60.0,0.449,0.775,7.0,-12.029,1,0.0405,0.162,0.149,0.248,0.313,94.907,249.768,4,10
85.0,0.507,0.828,10.0,-6.023,1,0.0449,0.00711,2.44e-5,0.261,0.489,178.032,211.29500000000002,4,1
60.0,0.499,0.958,9.0,-5.417,1,0.0898,0.000326,2.19e-6,0.432,0.359,127.491,205.44,4,10
43.0,0.537,0.823,9.0,-5.874,1,0.0322,0.00784,2.19e-6,0.122,0.759,132.241,151.827,4,1
41.2,0.381,0.381,6.0,-10.786504458589599,1,0.06449999999999999,0.444,0.23291208000000002,0.08,0.0734,84.891,207.54700002,3,9
28.0,0.19,0.136,10.0,-14.818,1,0.0404,0.987,0.712,0.0768,0.0819,71.597,425.90500000000003,4,6
54.6,0.46,0.115,1.0,-16.6735154569,1,0.056600000000000004,0.971,0.008696003999999998,0.23,0.0722,102.907,180.69100002000002,3,Other
32.8,0.461,0.19,7.0,-14.5558596004,1,0.042480000000000004,0.97,0.15923118800000002,0.185,0.412,75.693,202.933,3,10
50.0,0.532,0.699,4.0,-9.496,1,0.0618,0.00674,0.000269,0.0925,0.837,135.425,217.467,4,10
41.4,0.282,0.656,8.0,-7.803682656409598,1,0.05005999999999999,0.0105,0.217893524,0.0892,0.242,139.352,251.86700000000002,4,8
42.6,0.394,0.465,2.0,-9.674445364899999,1,0.042760000000000006,0.835,0.00011614,0.1256,0.391,105.006,152.5099633266666,4,Other
44.2,0.526,0.837,4.0,-6.142980475856797,1,0.057519999999999995,0.0978,0.2182388,0.298,0.625,79.715,231.88,4,1
46.0,0.645,0.74,4.0,-8.626,0,0.0324,0.223,4.3e-5,0.338,0.672,94.931,172.333,4,2
52.0,0.408,0.634,9.0,-6.087,1,0.029,0.216,1.51e-5,0.0903,0.139,80.249,334.24,4,10
62.0,0.536,0.426,7.0,-10.446,1,0.123,0.64,5.88e-6,0.147,0.375,135.872,211.567,4,6
36.8,0.66,0.0863,2.0,-17.599869142761083,1,0.05189999999999999,0.94,0.30566203999999997,0.117,0.153,131.096,154.75000002000002,4,Other
54.2,0.326,0.948,1.0,-4.805693847155194,0,0.059739999999999994,0.000258,0.1933918,0.367,0.358,166.397,241.32,4,10
49.0,0.602,0.935,11.0,-4.802,0,0.0755,0.000844,1.72e-5,0.0621,0.202,124.989,276.307,4,8
32.0,0.32,0.96,7.0,-7.01,1,0.055,0.00116,0.0986,0.334,0.562,140.861,154.30700000000002,4,10
61.0,0.276,0.658,7.0,-5.418,1,0.0329,0.0836,0.000553,0.161,0.16,172.326,259.133,4,10
38.6,0.676,0.674,7.0,-7.648247668854399,0,0.07566,0.107,0.28660070399999993,0.153,0.462,103.951,187.041,4,1
38.2,0.437,0.671,6.0,-7.674124651261597,1,0.04516,0.236,0.25709980000000004,0.10124,0.47,83.875,376.85299998000005,4,9
19.0,0.312,0.987,1.0,-4.646,1,0.137,0.000351,0.0318,0.279,0.187,107.271,216.715,4,8
24.0,0.473,0.913,8.0,-6.05,1,0.0594,0.02,0.000109,0.487,0.594,94.518,203.347,4,2
58.0,0.627,0.935,4.0,-3.257,1,0.0495,0.00145,1.72e-5,0.335,0.903,80.986,137.601,4,9
48.0,0.764,0.662,9.0,-7.751809403996797,0,0.06298000000000001,0.28,0.000437,0.0918,0.808,88.784,237.4,4,10
33.0,0.472,0.207,2.0,-11.287,1,0.0326,0.913,3.24e-5,0.115,0.32,86.656,176.89600000000002,4,9
51.0,0.355,0.973,4.0,-7.004,0,0.071,0.000359,0.154,0.142,0.628,187.385,152.6,4,8
39.4,0.635,0.634,1.0,-7.994998304502401,0,0.07602,0.195,0.000107,0.198,0.224,107.008,217.883,4,5
46.8,0.683,0.298,9.0,-12.177099169475198,0,0.06848,0.0672,2.31e-6,0.109,0.387,120.007,164.00900000000001,4,9
65.0,0.55,0.824,9.0,-7.848,0,0.0347,0.000362,0.00115,0.0865,0.332,131.387,403.867,4,8
30.0,0.332,0.995,8.0,-6.366,1,0.125,3.52e-5,0.76,0.0762,0.34,95.329,274.81600000000003,4,8
60.0,0.796,0.426,9.0,-7.994,1,0.0324,0.031,0.00446,0.171,0.572,100.006,183.57,4,6
38.0,0.462,0.821,9.0,-6.307768727581603,0,0.05232,0.012,0.06607835199999999,0.179,0.337,129.941,211.316,4,8
55.0,0.572,0.747,10.0,-6.237,1,0.0943,0.13,2.93e-5,0.108,0.3,158.051,155.275,4,10
42.0,0.607,0.802,7.0,-7.345,1,0.0488,0.000645,0.000206,0.242,0.636,85.98,181.21800000000002,4,10
33.6,0.546,0.279,6.0,-12.5448073594984,1,0.0456,0.817,0.265607216,0.176,0.26,109.689,180.4690002,4,Other
44.0,0.428,0.966,7.0,-2.207,1,0.116,0.00783,0.000167,0.0719,0.505,166.06,168.937,4,2
41.0,0.529,0.836,1.0,-8.429,1,0.0751,0.713,3.01e-5,0.156,0.652,97.22,422.187,4,Other
31.0,0.559,0.668,3.0,-5.511,1,0.0287,0.0438,0.0173,0.226,0.51,118.94,228.27100000000002,4,10
43.4,0.52,0.645,8.0,-7.899072727299998,1,0.0295,0.791,0.0251653,0.132,0.546,105.646,173.4,4,10
19.0,0.705,0.633,7.0,-7.631,1,0.044,0.0847,1.45e-5,0.106,0.662,92.039,268.195,4,1
43.8,0.775,0.479,8.0,-9.512068941258399,1,0.030580000000000003,0.138,0.0121,0.105,0.399,150.648,365.365,5,9
46.2,0.277,0.0456,10.0,-19.03334993482025,0,0.05870000000000001,0.984,0.46900000000000003,0.107,0.0398,99.421,262.92,3,1
45.0,0.742,0.846,11.0,-3.956,0,0.126,0.0754,0.000174,0.129,0.91,159.991,171.24,4,9
27.6,0.723,0.598,11.0,-8.315017725635197,0,0.05028000000000001,0.489,0.139202724,0.168,0.641,139.929,180.27100000000002,4,5
57.0,0.488,0.279,2.0,-12.5448073594984,1,0.05891999999999999,0.838,0.30732,0.125,0.414,145.728,175.24,5,9
45.0,0.753,0.88,4.0,-5.6692944831999945,0,0.04514,0.087,0.00530304,0.24,0.794,115.057,186.851,4,9
44.2,0.462,0.754,7.0,-6.946955106678397,1,0.0462,0.00843,0.43254000000000004,0.118,0.475,110.397,168.53300000000002,3,1
48.0,0.735,0.689,3.0,-4.575,0,0.0379,0.0204,0.00344,0.0499,0.624,114.983,252.067,4,6
24.0,0.39,0.407,9.0,-9.737,1,0.0284,0.00317,0.00632,0.129,0.681,95.75,247.30700000000002,4,2
47.0,0.756,0.732,7.0,-7.713,1,0.0692,0.00845,0.509,0.115,0.505,169.001,156.27,4,1
46.8,0.643,0.726,2.0,-7.1967791690655964,1,0.03954,0.00065,0.003392607999999999,0.22514000000000003,0.553,94.026,192.9584,4,10
57.4,0.686,0.885,2.0,-5.610933588099993,1,0.056620000000000004,0.0503,0.0021255,0.20625999999999997,0.616,120.066,208.6502,4,10
45.0,0.468,0.998,11.0,-4.058559192515201,1,0.09434000000000001,0.000405,7.13e-6,0.39,0.0705,99.928,171.88,4,10
42.6,0.302,0.842,9.0,-6.090303705692799,0,0.10378000000000001,0.466,0.0007226800000000001,0.24794000000000005,0.505,94.614,208.9494,4,6
46.6,0.815,0.438,11.0,-10.004627990723199,0,0.07683999999999999,0.216,0.055860179999999995,0.12916,0.552,108.965,258.17657031,4,10
59.0,0.628,0.455,7.0,-12.436,1,0.0427,0.142,0.693,0.135,0.858,102.09,318.373,4,6
27.0,0.383,0.916,9.0,-5.562,1,0.0467,1.16e-6,0.0266,0.125,0.271,89.927,233.225,4,10
31.0,0.324,0.883,2.0,-3.544,0,0.0444,3.65e-5,0.212,0.212,0.24,158.035,261.301,4,10
47.4,0.463,0.562,4.0,-8.649476314076797,0,0.0553,0.222,0.06089762,0.2632,0.383,121.43,236.246,4,5
46.0,0.591,0.286,5.0,-9.439,0,0.0261,0.419,0.0171,0.133,0.311,73.367,263.72700000000003,4,6
44.4,0.472,0.858,7.0,-5.917664567747197,1,0.06994,0.0036,0.1270807,0.234,0.552,160.05,175.871,4,9
45.0,0.649,0.57,9.0,-7.537,0,0.213,0.648,1.26e-6,0.114,0.463,139.831,240.0,4,5
48.0,0.491,0.834,2.0,-11.204,1,0.0571,0.26,1.07e-5,0.196,0.481,124.122,286.467,4,10
40.0,0.533,0.972,11.0,-4.460295965708802,0,0.09910000000000001,0.00041,1.04e-5,0.336,0.117,130.071,196.88,4,10
44.6,0.456,0.527,2.0,-8.9948196220648,1,0.03474,0.185,0.27508208,0.29896,0.126,146.061,283.1634,4,6
44.0,0.493,0.839,9.0,-5.75,1,0.0431,0.000115,0.0857,0.199,0.36,122.996,279.817,4,10
58.0,0.527,0.622,7.0,-8.172,0,0.0842,0.7,2.82e-6,0.126,0.672,173.709,206.175,4,Other
35.4,0.333,0.742,2.0,-7.054909966172799,1,0.04502,0.000713,0.02688806,0.16718000000000002,0.303,98.099,263.924,4,9
54.0,0.55,0.377,4.0,-9.933,1,0.0254,0.442,0.0955,0.126,0.261,113.608,319.78700000000003,4,10
56.2,0.65,0.518,2.0,-9.0875916748192,1,0.0363,0.00721,0.004738000000000001,0.2452,0.603,138.822,309.0964,4,6
32.0,0.175,0.993,4.0,-3.179,1,0.143,5.81e-5,0.412,0.185,0.0396,123.699,405.867,4,8
46.4,0.545,0.671,9.0,-7.674124651261597,1,0.08738,0.147,0.036276308,0.61,0.473,81.863,169.107,4,5
53.0,0.665,0.583,9.0,-7.271,0,0.043,0.272,2.82e-5,0.311,0.365,105.004,218.37,4,9
68.0,0.55,0.796,7.0,-7.262,1,0.0378,0.00107,1.18e-5,0.123,0.51,89.876,216.493,4,9
46.2,0.475,0.473,2.0,-9.580960499735198,1,0.046520000000000006,0.461,0.16982844,0.20838,0.118,78.806,204.56504777666663,4,6
41.6,0.142,0.657,1.0,-7.795030813040798,1,0.06698,0.039,0.05831208,0.319,0.0377,179.119,265.973,4,10
40.0,0.631,0.531,6.0,-8.238,0,0.0267,0.723,0.148,0.124,0.301,111.938,239.276,4,6
48.0,0.585,0.969,6.0,-4.5047625852904005,1,0.06115999999999999,0.00131,0.00588048,0.286,0.138,131.987,309.107,4,8
68.2,0.94,0.425,1.0,-10.172272262499998,1,0.045079999999999995,0.00021,0.005952,0.1644,0.499,128.989,173.6132,4,1
50.0,0.245,0.471,9.0,-7.952,0,0.0313,0.652,0.00717,0.126,0.287,165.996,206.693,4,9
34.0,0.586,0.784,4.0,-12.678,1,0.0433,0.764,0.565,0.115,0.802,115.062,129.587,4,10
52.2,0.225,0.967,7.0,-4.5341974125928,1,0.04772,0.000168,0.00119,0.693,0.255,189.557,173.403,4,8
54.0,0.741,0.722,8.0,-7.2319376829087965,0,0.04234,0.0172,0.06215999999999999,0.0678,0.774,120.086,171.294,4,9
60.0,0.571,0.618,4.0,-5.682,1,0.0371,0.18,2.69e-6,0.178,0.852,156.892,155.04,4,10
43.2,0.914,0.607,7.0,-8.233919608880797,1,0.07324,0.0626,0.07585767,0.0515,0.666,98.054,256.973,4,5
52.0,0.358,0.93,7.0,-3.389,1,0.0715,7.73e-6,1.28e-6,0.191,0.309,142.011,203.413,4,10
44.6,0.671,0.756,2.0,-6.928813212889599,1,0.0504,0.00178,0.00224,0.273,0.277,110.016,167.0,4,10
44.2,0.334,0.957,7.0,-4.678899386000797,1,0.057600000000000005,3.94e-5,0.23401110199999997,0.27732,0.418,90.071,219.52,4,10
31.8,0.458,0.217,5.0,-13.8922690461928,1,0.03252000000000001,0.827,0.1496722,0.194,0.128,107.506,482.187,4,Other
39.0,0.549,0.758,8.0,-5.991,1,0.0262,0.0267,0.000376,0.213,0.486,109.975,188.347,4,1
32.8,0.645,0.475,4.0,-9.557882162500002,0,0.057179999999999995,0.0368,0.04319606000000001,0.0984,0.0793,110.003,248.727,4,6
33.0,0.532,0.377,3.0,-11.323,1,0.0404,0.0398,0.0364,0.0998,0.654,81.475,310.36,3,2
40.0,0.561,0.492,2.0,-6.086,0,0.032,0.0194,0.0297,0.0579,0.305,140.041,169.473,4,10
35.0,0.415,0.928,9.0,-3.045,1,0.0762,6.07e-5,0.689,0.0661,0.426,150.017,250.6,4,8
48.6,0.219,0.908,7.0,-5.3325802195071965,1,0.0757,1.92e-6,0.10609759999999999,0.319,0.208,121.476,212.987,3,8
68.0,0.195,0.483,4.0,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,269.107,4,10
39.6,0.457,0.223,1.0,-13.7513960229352,0,0.03996,0.988,0.0003294,0.135,0.438,150.998,201.768,3,1
53.4,0.493,0.107,2.0,-16.9249509072808,1,0.04136,0.881,0.0669758,0.122,0.126,91.326,309.58699998000003,4,Other
97.0,0.808,0.897,11.0,-3.712,0,0.0348,0.0469,3.14e-5,0.364,0.591,126.026,231.0409998,4,9
42.2,0.302,0.963,1.0,-4.592569205303203,0,0.11942,1.26e-5,0.02947354,0.361,0.0901,200.051,206.09300000000002,4,8
43.2,0.531,0.672,11.0,-7.665498470348796,1,0.05464,0.0276,0.0029292000000000007,0.18,0.511,170.656,203.787,4,5
43.0,0.503,0.906,8.0,-4.627,1,0.0538,0.000553,0.000128,0.127,0.723,151.001,243.249,4,8
47.4,0.523,0.896,10.0,-5.479886169241599,1,0.059340000000000004,0.105,0.012975999999999998,0.143,0.729,169.94,177.951,4,Other
36.0,0.606,0.679,5.0,-6.091,0,0.0684,0.075,0.00274,0.677,0.964,183.8,238.667,4,10
71.0,0.433,0.854,9.0,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,277.84000000000003,4,1
50.0,0.488,0.962,7.0,-4.607059265756799,1,0.07089999999999999,0.00202,0.07938116999999999,0.27437999999999996,0.658,109.07,253.8854,4,6
44.0,0.764,0.52,8.0,-5.499,0,0.122,0.131,0.000135,0.291,0.324,108.024,138.897,4,9
37.2,0.713,0.677,2.0,-7.622373224144796,1,0.0327,0.302,0.30400916,0.24514,0.884,149.959,176.727,4,1
5.0,0.578,0.883,7.0,-6.354,1,0.0439,0.000123,0.459,0.284,0.627,125.603,186.53300000000002,4,10
39.4,0.533,0.148,2.0,-15.6897638733952,1,0.06748,0.924,0.35961999999999994,0.16699999999999998,0.108,63.637,72.6499848866666,4,Other
48.0,0.739,0.79,2.0,-4.503,0,0.0658,0.567,0.000322,0.1,0.492,117.394,155.02700000000002,4,10
41.6,0.305,0.59,2.0,-8.3878593124,1,0.0465,0.319,0.22420042600000004,0.13704,0.36,69.98,304.2692,4,2
14.0,0.645,0.798,9.0,-9.737,1,0.123,0.0849,0.000218,0.352,0.408,106.077,168.252,4,5
31.8,0.538,0.767,10.0,-6.828184565552801,0,0.04408,0.0627,0.005813260000000001,0.403,0.868,119.246,168.4,4,6
14.0,0.323,0.233,4.0,-13.149,0,0.0331,0.641,0.000958,0.183,0.152,124.621,138.791,4,6
62.0,0.486,0.961,10.0,-3.687,0,0.0776,1.01e-5,0.000232,0.121,0.65,138.029,199.478,4,10
42.4,0.593,0.362,10.0,-11.076253830236798,1,0.040119999999999996,0.71,0.0330026,0.16,0.355,129.561,206.769,4,9
27.8,0.818,0.639,6.0,-7.951317238986397,1,0.03134,0.0172,0.07598743999999999,0.137,0.886,112.955,157.133,4,1
8.0,0.541,0.745,4.0,-7.888,1,0.0569,0.42,0.00443,0.111,0.432,130.096,255.199,4,6
47.0,0.432,0.878,1.0,-4.109,1,0.132,0.00315,0.0398,0.11,0.554,177.922,219.342,4,1
36.8,0.808,0.627,8.0,-8.0564076887848,0,0.0603,0.0368,0.08007040000000001,0.706,0.492,180.045,192.0,4,5
37.6,0.539,0.0678,2.0,-18.23357027902357,1,0.05236,0.967,0.2123186,0.13591999999999999,0.263,124.105,20.0531156066666,4,Other
44.0,0.889,0.624,1.0,-8.0828281030144,1,0.048260000000000004,0.00225,0.19666796,0.0926,0.311,78.019,110.795,4,5
61.0,0.566,0.889,8.0,-5.22,1,0.0426,4.3e-5,0.00907,0.292,0.141,127.045,233.667,4,8
42.0,0.295,0.772,7.0,-5.937,1,0.0448,2.84e-5,0.736,0.123,0.0407,89.942,457.22700000000003,4,8
54.2,0.471,0.675,2.0,-7.6396227625,1,0.03862,0.511,0.020420467999999997,0.1122,0.53,125.313,103.088250356668,4,10
