loudness;energy;acousticness
-8,501;0,481;0,627
-6,442;0,743;0,0971
-4,131;0,989;0,00125
-8,896;0,652;0,137
-6,233;0,751;0,00878
-11,966;0,657;0,0582
-4,336;0,855;8,06e-6
-9,684;0,609;0,298
-7,393;0,9;0,00158
-10,356;0,405;0,479
-7,761;0,853;0,0801
-10,018;0,833;0,31
-9,296;0,737;0,0349
-4,878;0,963;0,000182
-7,338;0,961;0,00486
-8,134;0,752;0,0133
-7,112;0,743;0,000231
-8,116;0,664;0,00584
-7,53;0,833;1,48e-5
-6,788;0,916;0,000975
-8,954;0,715;0,0243
-4,572;0,696;0,601
-8,879;0,466;0,441
-4,946;0,78;0,0471
-6,416;0,87;5,21e-6
-5,687;0,709;0,671
-4,724;0,948;0,00018
-4,53;0,889;0,000116
-5,373;0,901;0,00244
-9,385;0,422;0,272
-5,087;0,929;0,000378
-4,549;0,943;0,0056
-5,926;0,883;0,0885
-7,014;0,97;4,07e-6
-5,694;0,865;0,000337
-5,06;0,937;1,7e-5
-7,742;0,601;0,448
-4,801;0,782;0,00155
-4,462;0,849;0,0791
-6,124;0,65;0,182
-5,194;0,941;0,000346
-8,302;0,607;0,000542
-8,4;0,804;0,0385
-9,658;0,289;0,535
-10,564;0,35;0,811
-2,218;0,95;0,000943
-5,289;0,696;0,0738
-8,698;0,768;0,8
-2,557;0,928;1,47e-5
-13,398;0,51;0,657
-7,414;0,582;0,00818
-7,637;0,887;0,000244
-6,596;0,68;0,141
-11,15;0,353;0,889
-9,424;0,774;0,0135
-14,454;0,402;0,499
-13,465;0,195;0,868
-6,371;0,887;0,000439
-5,917;0,885;0,00283
-4,858;0,78;0,0868
-13,371;0,22;0,922
-6,689;0,889;0,00876
-8,571;0,738;0,81
-4,698;0,902;0,00966
-8,043;0,323;0,837
-8,862;0,636;0,431
-11,587;0,417;0,434
-4,45;0,875;0,456
-8,599;0,527;0,952
-7,637;0,58;0,048
-4,733;0,853;3,37e-5
-6,484;0,803;0,109
-9,7;0,58;0,00872
-12,032;0,727;0,251
-4,597;0,983;1,68e-6
-5,731;0,878;0,00777
-7,851;0,296;0,642
-7,325;0,954;0,00131
-7,211;0,901;0,00145
-6,455;0,471;0,0848
-10,567;0,675;0,231
-8,098;0,81;0,0017
-4,281;0,936;0,000626
-9,855;0,354;0,789
-10,91;0,751;0,122
-6,869;0,862;0,0443
-8,334;0,569;0,0617
-14,041;0,592;0,747
-12,61;0,514;0,587
-13,817;0,371;0,857
-12,494;0,197;0,981
-5,658;0,609;0,394
-7,763;0,89;4,6e-5
-6,918;0,539;0,313
-3,063;0,935;2,31e-5
-7,376;0,593;0,396
-6,13;0,906;0,0001
-6,421;0,722;0,0324
-3,526;0,837;0,00172
-7,83;0,674;0,194
-6,604;0,47;0,77
-5,124;0,817;0,0144
-12,169;0,842;4,08e-5
-4,913;0,936;0,000128
-9,937;0,64;0,00249
-6,284;0,813;0,0856
-4,335;0,985;0,0158
-3,141;0,947;4,72e-5
-3,91;0,948;3,16e-5
-5,134;0,722;0,0356
-8,343;0,423;0,0115
-13,39;0,661;0,34
-7,814;0,354;0,386
-6,419;0,662;0,0394
-8,816;0,535;0,712
-7,874;0,393;0,561
-11,842;0,475;0,00706
-10,612;0,702;0,0393
-4,691;0,742;0,00277
-7,93;0,428;0,685
-12,871;0,42;0,145
-8,547;0,813;8,15e-5
-7,297;0,683;0,000823
-4,413;0,747;0,204
-11,422;0,268;0,842
-9,67;0,907;0,000277
-5,482;0,932;0,000187
-5,467;0,919;5,31e-5
-8,793;0,565;0,0005
-2,304;0,952;0,23
-6,844;0,56;0,00244
-6,183;0,813;0,122
-4,169;0,776;0,000431
-8,483;0,882;0,0404
-3,258;0,959;0,000187
-2,701;0,979;0,005
-8,735;0,402;0,157
-6,436;0,531;0,482
-5,778;0,974;0,000419
-7,665;0,362;0,442
-6,668;0,759;0,826
-5,723;0,83;0,000217
-5,439;0,92;0,00719
-5,336;0,931;0,0025
-14,384;0,252;0,921
-5,559;0,91;0,00101
-10,484;0,54;0,0339
-10,991;0,487;0,258
-4,673;0,944;0,000744
-14,307;0,284;0,679
-8,05;0,547;0,0911
-10,558;0,63;0,633
-3,163;0,923;0,000462
-9,133;0,607;0,119
-12,806;0,273;0,853
-4,186;0,868;7,35e-5
-6,66;0,843;0,448
-7,064;0,683;0,0118
-5,228;0,791;0,144
-5,603;0,784;0,194
-5,487;0,938;0,00125
-6,185;0,737;0,449
-8,575;0,831;0,0312
-10,854;0,66;0,0629
-7,663;0,681;0,129
-10,366;0,482;0,567
-14,0;0,349;0,0929
-5,634;0,797;9,37e-5
-9,618;0,392;0,502
-8,148;0,933;3,43e-5
-7,399;0,428;0,847
-10,176;0,657;0,0472
-4,149;0,975;9,96e-5
-5,937;0,855;0,853
-6,158;0,931;0,00315
-9,494;0,372;0,541
-9,15;0,879;0,015
-7,554;0,722;0,0653
-4,455;0,937;0,000383
-4,678;0,886;0,000354
-13,499;0,371;0,564
-4,683;0,692;0,0167
-12,132;0,369;0,305
-14,344;0,371;0,297
-6,803;0,725;0,361
-6,916;0,517;0,0219
-7,737;0,463;0,499
-6,285;0,64;0,21
-9,874;0,944;4,16e-5
-3,779;0,977;0,00734
-7,067;0,597;0,587
-12,441;0,411;0,012
-8,188;0,404;0,458
-0,734;0,946;0,00614
-12,136;0,138;0,93
-3,16;0,822;0,0228
-11,453;0,537;0,544
-5,32;0,776;9,27e-6
-10,24;0,638;0,00735
-2,602;0,904;0,000328
-9,365;0,464;0,631
-4,122;0,929;0,000131
-7,638;0,648;0,712
-13,531;0,393;0,153
-10,777;0,492;0,058
-9,874;0,944;4,16e-5
-6,506;0,749;0,00167
-13,16;0,322;0,867
-8,634;0,464;0,753
-3,582;0,914;0,00119
-4,298;0,901;0,00336
-8,106;0,406;0,507
-8,057;0,784;0,0235
-7,945;0,818;4,08e-5
-10,754;0,849;0,0389
-3,407;0,924;4,02e-5
-7,291;0,919;0,0124
-8,072;0,715;0,00125
-6,481;0,666;0,694
-6,638;0,793;0,0294
-10,802;0,76;0,294
-8,141;0,62;0,172
-7,856;0,935;6,88e-5
-5,15;0,671;0,00608
-3,961;0,993;3,63e-6
-6,868;0,69;0,212
-3,677;0,906;0,00272
-7,141;0,729;0,304
-5,75;0,839;0,000115
-5,791;0,98;0,00825
-5,07;0,835;0,0194
-2,737;0,918;0,000526
-3,555;0,937;0,0198
-5,988;0,824;0,448
-4,39;0,48;0,0148
-12,056;0,845;0,0337
-2,94;0,956;0,00127
-12,883;0,366;0,552
-7,574;0,876;0,697
-14,611;0,495;0,766
-14,687;0,553;0,0611
-12,611;0,373;0,991
-6,287;0,933;0,437
-4,516;0,917;0,000636
-6,506;0,674;0,00378
-5,993;0,957;2,67e-5
-6,519;0,573;0,613
-4,801;0,903;0,405
-5,594;0,701;0,257
-9,957;0,608;0,798
-4,046;0,905;0,000202
-3,094;0,88;0,0219
-10,071;0,265;0,806
-5,176;0,637;0,0455
-6,735;0,679;0,00028
-7,215;0,953;1,32e-5
-8,874;0,356;0,205
-6,044;0,596;8,02e-5
-5,861;0,916;0,0368
-10,193;0,637;0,679
-6,592;0,886;0,00158
-7,876;0,631;0,875
-13,402;0,708;0,0346
-3,887;0,958;0,00918
-4,941;0,926;0,0177
-10,566;0,248;0,837
-4,386;0,835;0,00257
-6,918;0,695;0,162
-2,972;0,735;7,08e-5
-11,669;0,208;0,861
-6,819;0,81;0,0997
-7,19;0,633;0,152
-10,481;0,209;0,87
-12,523;0,372;0,693
-5,548;0,659;0,00425
-5,446;0,876;0,000359
-13,211;0,787;2,74e-5
-12,9;0,571;0,48
-9,171;0,532;0,191
-5,743;0,844;0,00536
-9,389;0,636;0,7
-6,826;0,439;0,916
-10,254;0,558;0,0518
-7,147;0,555;0,00213
-3,938;0,826;0,000617
-11,941;0,258;0,98
-4,651;0,912;3,36e-6
-4,839;0,985;0,000311
-5,996;0,626;0,0483
-8,12;0,317;0,816
-12,28;0,42;0,699
-6,27;0,556;0,822
-9,616;0,448;0,365
-5,329;0,765;0,0376
-6,038;0,509;0,158
-4,736;0,912;0,000456
-6,104;0,884;0,00751
-12,242;0,494;0,106
-14,955;0,451;0,159
-7,47;0,693;0,00613
-12,412;0,71;0,262
-7,376;0,77;0,0158
-6,761;0,539;2,5e-5
-7,385;0,689;0,201
-2,578;0,96;0,000945
-4,151;0,873;0,000264
-8,175;0,787;0,0137
-4,341;0,881;0,0019
-6,249;0,625;0,0366
-3,086;0,956;0,0607
-7,839;0,86;0,262
-7,999;0,734;0,00186
-5,961;0,881;0,291
-11,125;0,402;0,616
-5,742;0,638;0,00409
-4,683;0,918;1,5e-5
-4,175;0,89;0,000725
-12,564;0,527;0,559
-8,941;0,469;0,561
-4,367;0,708;0,568
-4,458;0,986;7,01e-6
-13,264;0,469;0,00764
-10,895;0,414;0,44
-8,77;0,974;0,000852
-7,19;0,601;0,0113
-13,099;0,452;0,638
-3,435;0,906;0,00931
-5,436;0,978;0,00122
-3,105;0,693;0,15
-3,424;0,932;0,00154
-10,769;0,269;0,914
-12,299;0,372;0,472
-4,9;0,832;0,0313
-14,981;0,651;0,142
-12,661;0,293;0,483
-6,322;0,611;0,0415
-8,441;0,672;0,908
-8,599;0,571;0,0445
-6,855;0,83;0,228
-7,552;0,534;0,000825
-12,591;0,559;0,325
-5,801;0,751;0,279
-7,759;0,512;0,569
-8,52;0,915;0,00105
-7,156;0,627;0,000119
-5,268;0,905;0,0028
-6,026;0,827;0,28
-6,504;0,579;0,267
-6,72;0,723;0,0367
-1,96;0,971;0,0368
-7,016;0,85;0,00242
-7,799;0,64;0,523
-7,091;0,822;0,000147
-3,801;0,571;3,0e-5
-8,046;0,927;4,62e-5
-7,176;0,548;0,000121
-11,184;0,591;0,198
-6,456;0,537;0,471
-3,402;0,952;0,000469
-10,118;0,576;0,00312
-5,543;0,664;0,00973
-9,138;0,745;0,05
-12,348;0,485;0,221
-10,587;0,493;0,492
-7,383;0,464;0,0898
-10,972;0,446;0,884
-11,476;0,313;0,791
-5,304;0,958;0,00397
-8,497;0,608;0,0114
-4,643;0,938;0,0052
-8,868;0,657;0,00975
-3,39;0,912;0,0016
-6,882;0,668;0,00959
-9,2;0,49;0,784
-11,672;0,703;0,21
-5,955;0,916;0,105
-13,35;0,433;0,617
-5,067;0,955;0,000122
-7,012;0,376;0,784
-5,242;0,71;0,259
-6,518;0,836;0,407
-4,943;0,97;0,0174
-7,576;0,585;0,049
-8,109;0,696;8,65e-5
-4,226;0,926;0,000399
-5,772;0,808;0,00117
-10,499;0,565;0,213
-7,165;0,823;0,699
-10,765;0,667;0,0987
-6,865;0,743;0,00378
-4,264;0,894;0,00691
-2,887;0,988;0,00305
-6,339;0,971;0,025
-4,178;0,781;0,00838
-5,313;0,849;0,000243
-10,315;0,491;0,871
-4,609;0,976;0,000234
-6,465;0,596;0,232
-6,744;0,931;0,0864
-6,013;0,827;0,00708
-6,103;0,728;0,0679
-6,699;0,482;0,000207
-4,066;0,739;0,0254
-7,978;0,642;0,17
-8,234;0,228;0,992
-7,914;0,91;0,0338
-3,333;0,888;0,00071
-2,517;0,987;0,00596
-12,813;0,23;0,585
-8,667;0,253;0,932
-2,698;0,863;0,203
-6,592;0,89;3,43e-5
-13,294;0,459;0,0282
-7,318;0,843;0,00103
-5,858;0,969;3,21e-6
-4,624;0,768;0,469
-7,305;0,432;0,461
-4,05;0,877;0,0095
-13,078;0,512;0,00208
-3,57;0,899;0,000267
-4,586;0,845;0,000731
-4,568;0,962;1,36e-5
-6,775;0,489;0,13
-9,429;0,558;0,603
-10,796;0,872;0,000602
-7,521;0,702;0,000577
-9,328;0,713;2,51e-6
-11,1;0,491;0,869
-2,844;0,998;0,000728
-4,982;0,716;0,088
-3,931;0,849;0,00208
-5,701;0,798;0,00305
-9,649;0,436;0,506
-5,56;0,906;0,0587
-6,843;0,724;0,00135
-4,824;0,991;6,29e-6
-8,301;0,748;0,0356
-5,313;0,583;0,052
-3,312;0,985;8,91e-5
-8,683;0,444;0,68
-5,242;0,753;0,0204
-13,545;0,257;0,12
-6,162;0,99;0,0272
-6,854;0,848;0,000339
-6,663;0,869;0,000496
-6,452;0,729;0,0135
-5,574;0,569;0,195
-2,553;0,878;0,00316
-7,476;0,736;0,589
-11,996;0,192;0,973
-3,712;0,946;0,00963
-6,251;0,951;0,000862
-5,0;0,917;8,13e-5
-5,401;0,94;0,000431
-4,963;0,977;3,24e-5
-5,964;0,791;0,0232
-10,398;0,463;0,21
-7,165;0,823;0,699
-3,816;0,972;0,000193
-5,829;0,636;0,17
-9,055;0,681;0,0116
-4,111;0,988;7,65e-5
-4,046;0,874;0,000436
-10,854;0,66;0,0629
-6,441;0,795;0,0647
-3,62;0,994;4,57e-5
-9,579;0,584;0,0108
-7,837;0,872;0,00417
-10,503;0,552;8,02e-5
-3,084;0,971;0,000298
-8,745;0,539;0,00458
-8,265;0,846;1,57e-5
-15,244;0,489;0,493
-12,402;0,497;0,0124
-5,452;0,876;0,000754
-10,845;0,49;0,307
-6,24;0,867;0,0231
-4,118;0,862;7,5e-6
-7,529;0,739;0,0115
-4,175;0,996;0,356
-5,998;0,695;0,185
-7,051;0,474;0,479
-6,903;0,789;0,00178
-7,443;0,979;1,08e-5
-8,67;0,681;0,0548
-7,332;0,938;0,032
-8,065;0,386;0,786
-6,845;0,774;0,126
-11,714;0,405;0,336
-4,3;0,941;0,00181
-4,954;0,971;0,00135
-12,233;0,273;0,302
-7,393;0,9;0,00158
-5,445;0,669;0,019
-13,994;0,373;0,569
-14,07;0,354;0,836
-4,631;0,925;0,335
-5,704;0,834;3,04e-5
-13,786;0,581;0,0199
-12,477;0,596;0,00658
-9,606;0,825;0,882
-8,171;0,431;0,275
-7,39;0,839;0,459
-14,144;0,443;0,224
-9,006;0,41;0,813
-5,882;0,829;0,823
-14,23;0,412;0,0217
-10,412;0,653;0,305
-10,277;0,373;0,174
-8,336;0,727;8,29e-5
-4,542;0,854;0,00181
-7,636;0,393;0,451
-6,87;0,779;0,0883
-3,957;0,968;0,000668
-7,94;0,761;0,0986
-6,623;0,728;0,2
-12,976;0,309;0,854
-7,378;0,688;0,00302
-8,489;0,509;0,382
-5,824;0,771;0,000142
-7,585;0,563;0,283
-6,563;0,839;6,86e-5
-10,124;0,616;0,504
-8,651;0,977;0,024
-7,848;0,702;0,00861
-3,237;0,913;0,000905
-9,764;0,612;0,101
-4,593;0,782;0,0142
-6,709;0,665;0,0973
-10,294;0,668;0,106
-7,022;0,75;0,0542
-13,285;0,41;0,229
-4,849;0,808;0,0175
-5,464;0,889;0,273
-6,179;0,831;0,0886
-5,131;0,849;0,00167
-4,667;0,987;0,000195
-6,572;0,865;4,91e-6
-5,015;0,599;0,126
-5,582;0,742;0,135
-8,683;0,645;0,734
-7,71;0,455;0,54
-8,565;0,72;0,435
-8,843;0,533;0,479
-4,552;0,896;0,00772
-7,239;0,642;0,0734
-6,991;0,876;2,5e-5
-8,689;0,424;0,669
-8,664;0,513;0,725
-8,905;0,491;0,12
-10,549;0,656;0,00113
-5,528;0,833;0,000966
-4,701;0,932;0,12
-6,346;0,905;0,000105
-5,154;0,907;0,167
-7,904;0,833;0,00757
-4,244;0,974;0,00127
-6,92;0,668;0,0214
-4,046;0,897;0,0145
-9,001;0,88;0,00252
-9,245;0,389;0,418
-4,186;0,941;0,00574
-6,041;0,904;0,00227
-8,717;0,585;0,411
-6,493;0,752;0,0892
-6,008;0,699;0,00166
-8,023;0,668;0,0929
-3,084;0,971;0,000298
-3,458;0,731;0,024
-11,832;0,243;0,872
-4,846;0,954;4,79e-5
-14,178;0,441;0,0204
-10,279;0,609;0,1
-12,755;0,317;0,816
-11,259;0,665;0,0526
-4,89;0,81;0,499
-6,113;0,743;0,0234
-13,153;0,246;0,905
-8,924;0,91;0,00228
-6,227;0,747;0,56
-8,984;0,617;0,0386
-7,325;0,868;0,0632
-9,027;0,763;0,00667
-4,581;0,775;0,347
-5,0;0,795;0,00437
-7,984;0,706;0,021
-7,349;0,79;0,0192
-8,373;0,408;0,756
-4,235;0,867;0,0256
-7,486;0,893;0,0222
-4,275;0,756;3,24e-5
-5,235;0,94;6,8e-5
-11,561;0,165;0,851
-8,227;0,579;0,0106
-5,077;0,924;0,0251
-3,639;0,878;0,0151
-13,179;0,27;0,84
-6,566;0,58;0,228
-6,865;0,599;0,942
-7,268;0,808;0,0467
-13,326;0,675;0,000722
-3,234;0,992;0,000585
-11,007;0,67;0,809
-5,847;0,767;0,00069
-4,409;0,921;0,0234
-6,45;0,667;0,118
-6,555;0,71;0,00136
-11,283;0,251;0,873
-4,552;0,896;0,00772
-10,659;0,523;0,898
-3,46;0,988;1,52e-5
-13,927;0,3;0,957
-5,116;0,688;0,00062
-6,152;0,816;0,0471
-7,56;0,569;0,000302
-5,217;0,78;8,07e-6
-7,571;0,736;0,251
-2,777;0,988;1,19e-6
-11,78;0,657;0,111
-6,956;0,872;0,0415
-14,726;0,188;0,959
-11,452;0,519;0,122
-8,279;0,833;0,014
-12,873;0,296;0,913
-6,998;0,745;0,777
-2,479;0,826;0,0123
-5,576;0,62;0,29
-8,966;0,811;0,0426
-7,414;0,908;0,128
-3,417;0,788;0,373
-6,599;0,53;0,459
-9,874;0,944;4,16e-5
-8,008;0,726;0,18
-10,536;0,687;0,29
-9,498;0,511;0,171
-12,013;0,605;0,181
-11,111;0,494;0,117
-11,913;0,376;0,0302
-3,618;0,723;0,0723
-4,505;0,874;0,0175
-4,295;0,859;0,00213
-13,401;0,733;0,259
-9,87;0,755;0,742
-11,486;0,473;0,347
-13,013;0,31;0,717
-7,637;0,836;1,77e-5
-3,396;0,874;0,00412
-4,787;0,715;0,00247
-5,408;0,756;0,0114
-6,502;0,267;0,839
-5,102;0,702;0,00043
-10,423;0,371;0,961
-8,111;0,711;0,207
-6,356;0,738;9,02e-5
-10,242;0,313;0,835
-11,592;0,808;1,31e-5
-4,573;0,954;0,196
-9,294;0,57;0,316
-2,965;0,946;0,00548
-7,408;0,636;0,0629
-8,564;0,535;0,31
-9,149;0,683;0,101
-7,018;0,401;0,629
-9,138;0,745;0,05
-11,08;0,444;0,443
-4,349;0,948;0,000269
-6,637;0,867;0,00526
-4,299;0,877;0,0951
-4,011;0,98;1,97e-6
-7,645;0,676;0,631
-2,749;0,945;1,93e-5
-4,816;0,908;2,69e-5
-8,427;0,902;0,00175
-6,05;0,85;0,557
-4,459;0,838;0,0014
-6,318;0,567;0,00428
-5,743;0,844;0,00536
-9,24;0,628;0,00944
-4,643;0,903;0,00566
-4,9;0,832;0,0313
-6,873;0,683;0,386
-6,944;0,849;0,000696
-3,627;0,886;0,00261
-5,455;0,588;0,0553
-9,058;0,444;0,423
-8,05;0,492;0,0275
-5,824;0,679;3,03e-6
-14,413;0,163;0,759
-1,574;0,942;0,00302
-6,185;0,767;0,181
-8,109;0,696;8,65e-5
-5,801;0,751;0,279
-1,609;0,928;0,00719
-3,622;0,971;4,63e-5
-6,801;0,628;0,169
-8,347;0,72;0,384
-3,664;0,986;0,0015
-6,944;0,849;0,000696
-5,607;0,852;0,0175
-7,746;0,638;0,146
-13,104;0,572;0,0701
-10,857;0,414;0,712
-6,837;0,68;0,145
-9,418;0,551;0,452
-3,904;0,85;0,346
-6,185;0,777;4,78e-5
-5,668;0,873;0,154
-6,457;0,511;0,011
-7,624;0,52;0,852
-3,9;0,693;0,293
-6,322;0,611;0,0415
-7,43;0,902;0,00585
-3,075;0,938;0,00189
-6,038;0,582;0,124
-6,407;0,732;0,0611
-10,513;0,554;0,535
-4,452;0,964;1,11e-6
-6,915;0,827;0,0431
-4,875;0,863;0,000279
-12,255;0,622;0,00168
-11,384;0,384;0,638
-3,005;0,903;0,000635
-4,444;0,99;1,25e-5
-6,901;0,907;0,0016
-13,418;0,383;0,363
-7,666;0,852;0,00144
-6,261;0,603;0,183
-5,582;0,763;0,00227
-6,406;0,724;0,532
-5,601;0,687;0,0215
-13,059;0,576;0,0218
-3,928;0,942;0,000359
-12,499;0,394;0,94
-9,051;0,612;0,793
-5,316;0,874;0,000222
-5,771;0,824;0,00191
-8,126;0,798;0,441
-10,921;0,448;0,191
-4,164;0,886;0,00285
-10,888;0,452;0,867
-8,404;0,446;0,56
-3,74;0,945;0,00175
-12,427;0,642;0,0571
-8,711;0,55;0,809
-9,021;0,545;0,774
-10,429;0,463;0,609
-10,489;0,612;0,0297
-4,004;0,78;0,00136
-6,32;0,695;0,0137
-10,094;0,245;0,993
-5,734;0,91;0,00136
-10,74;0,622;0,107
-12,395;0,335;0,858
-15,099;0,0848;0,913
-5,926;0,74;0,0164
-4,333;0,859;0,000103
-8,528;0,592;0,381
-5,59;0,586;0,147
-10,942;0,765;0,000548
-7,828;0,493;0,648
-5,008;0,914;8,48e-6
-7,487;0,605;0,497
-6,913;0,767;0,000401
-13,752;0,376;0,598
-13,367;0,42;0,656
-4,79;0,984;0,000439
-4,944;0,835;0,00485
-8,709;0,623;0,147
-6,222;0,868;0,00114
-8,264;0,446;0,00454
-4,956;0,907;4,1e-5
-13,787;0,264;0,983
-6,035;0,878;0,000201
-5,659;0,628;0,0534
-3,186;0,983;2,41e-5
-8,337;0,398;0,875
-5,238;0,888;0,0287
-8,091;0,7;0,251
-8,366;0,772;0,124
-2,882;0,93;0,000448
-8,629;0,886;0,116
-10,357;0,418;0,372
-7,594;0,417;0,652
-5,4;0,536;0,000979
-8,712;0,722;0,0922
-6,934;0,592;0,331
-4,618;0,491;0,947
-6,144;0,569;0,0469
-8,256;0,441;0,803
-15,424;0,137;0,948
-5,717;0,842;1,78e-5
-6,492;0,537;0,172
-3,666;0,986;0,000209
-2,485;0,993;4,01e-5
-2,042;0,988;2,64e-5
-3,959;0,807;0,0136
-9,067;0,399;0,13
-5,58;0,67;0,518
-10,259;0,681;0,0702
-10,049;0,899;0,000601
-5,729;0,858;0,000155
-2,913;0,695;0,548
-8,784;0,485;0,0206
-6,199;0,914;0,00573
-4,902;0,968;4,73e-5
-9,703;0,156;0,757
-5,023;0,972;0,000287
-4,742;0,872;0,0864
-6,258;0,764;0,000316
-14,197;0,245;0,841
-9,631;0,687;0,00116
-13,638;0,687;0,00388
-2,332;0,947;0,000148
-5,927;0,482;0,286
-11,703;0,49;0,646
-9,801;0,755;0,512
-5,023;0,953;0,000679
-5,966;0,651;0,000792
-6,008;0,64;0,0706
-2,815;0,909;0,451
-9,428;0,537;0,0826
-7,306;0,748;0,00383
-6,872;0,655;0,0888
-9,73;0,653;0,703
-6,453;0,564;0,0133
-11,044;0,451;0,447
-9,573;0,588;0,619
-6,994;0,872;0,00279
-8,739;0,641;0,00941
-4,677;0,972;0,000685
-4,212;0,809;0,0135
-6,103;0,929;0,000282
-9,648;0,95;0,00371
-5,744;0,948;1,31e-5
-14,178;0,441;0,0204
-12,755;0,301;0,849
-6,97;0,692;0,363
-8,97;0,552;0,889
-6,576;0,642;0,314
-9,342;0,476;0,619
-5,242;0,895;5,54e-5
-9,381;0,383;0,585
-9,199;0,574;0,699
-5,275;0,694;0,000212
-5,576;0,734;0,000796
-4,788;0,977;3,53e-5
-6,341;0,82;0,0887
-5,805;0,369;0,641
-10,179;0,76;2,93e-5
-4,053;0,921;0,0291
-2,062;0,867;0,0818
-11,101;0,648;0,0023
-5,733;0,856;0,0223
-3,078;0,988;0,00438
-3,244;0,993;0,000151
-3,548;0,991;0,000136
-5,664;0,961;0,024
-10,671;0,783;0,0125
-8,165;0,79;0,00902
-10,865;0,795;0,00772
-6,962;0,799;0,000168
-14,085;0,556;0,0228
-5,473;0,818;0,0608
-5,168;0,968;0,000209
-2,801;0,917;0,24
-8,431;0,617;0,672
-12,983;0,556;0,695
-5,545;0,955;0,000201
-8,448;0,669;0,394
-9,303;0,999;4,13e-5
-5,724;0,783;0,0226
-4,12;0,756;1,74e-5
-10,581;0,316;0,619
-9,424;0,515;0,486
-4,674;0,843;0,133
-3,918;0,96;0,00153
-5,498;0,834;0,0129
-10,199;0,296;0,915
-6,308;0,905;0,000348
-2,945;0,802;0,00687
-8,009;0,589;0,748
-5,79;0,692;0,0336
-6,945;0,576;0,218
-7,47;0,693;0,00876
-15,595;0,381;0,00468
-7,332;0,938;0,032
-11,476;0,251;0,694
-6,246;0,652;0,0496
-13,747;0,429;0,413
-6,237;0,805;0,00255
-2,772;0,993;4,65e-5
-13,33;0,3;0,372
-5,39;0,915;0,00759
-5,789;0,774;0,0649
-6,363;0,742;0,00912
-3,175;0,91;0,00956
-2,502;0,954;0,000224
-3,675;0,485;0,312
-4,931;0,958;0,000722
-6,421;0,542;0,853
-11,082;0,627;0,957
-3,519;0,933;0,0614
-6,726;0,73;0,0397
-3,39;0,912;0,0016
-12,809;0,293;0,308
-11,61;0,594;0,0946
-7,813;0,658;0,136
-6,159;0,731;0,302
-7,989;0,711;0,0174
-7,862;0,653;0,0869
-5,267;0,726;0,476
-9,393;0,714;0,0948
-4,081;0,979;1,99e-5
-10,699;0,441;0,906
-13,502;0,362;0,0894
-3,688;0,892;0,0146
-4,053;0,881;0,0153
-4,864;0,955;5,74e-6
-3,412;0,941;0,0486
-13,925;0,33;0,245
-6,084;0,869;0,000916
-4,582;0,946;0,292
-9,11;0,484;0,000334
-3,972;0,895;0,000219
-4,182;0,97;0,00338
-5,725;0,96;0,00071
-14,456;0,278;0,873
-7,702;0,65;0,186
-6,016;0,596;0,209
-6,709;0,334;0,731
-4,016;0,88;0,00403
-5,154;0,843;0,0293
-6,576;0,735;0,00462
-7,903;0,79;0,107
-7,031;0,468;0,649
-7,964;0,672;0,0387
-13,372;0,567;0,0911
-4,338;0,844;0,0134
-5,007;0,974;2,08e-5
-5,39;0,915;0,00759
-8,19;0,638;0,0219
-6,215;0,715;0,000162
-11,783;0,694;0,00299
-4,238;0,898;0,0354
-8,164;0,725;0,376
-11,395;0,237;0,931
-5,628;0,725;0,0134
-10,195;0,475;0,644
-5,578;0,953;0,000121
-4,096;0,932;0,000221
-4,807;0,892;0,00187
-9,564;0,47;0,513
-10,755;0,447;0,706
-6,952;0,937;0,000535
-4,168;0,451;0,263
-9,832;0,748;0,0303
-4,948;0,926;0,0444
-4,87;0,724;0,000336
-8,08;0,812;0,00158
-5,571;0,637;0,16
-8,137;0,573;0,00305
-5,262;0,605;0,283
-6,88;0,85;0,0853
-5,401;0,94;0,000431
-5,201;0,937;0,000189
-4,995;0,509;0,489
-10,241;0,568;0,489
-15,702;0,165;0,977
-7,767;0,715;0,109
-10,554;0,4;0,88
-9,949;0,482;0,713
-6,552;0,899;0,0028
-11,479;0,43;0,108
-7,227;0,661;0,00239
-9,193;0,509;0,653
-9,695;0,669;0,137
-7,329;0,738;0,359
-6,174;0,749;0,396
-3,821;0,957;0,00326
-11,202;0,577;0,483
-6,681;0,716;0,022
-4,941;0,78;0,0174
-6,147;0,902;0,00617
-3,548;0,884;0,0526
-4,726;0,969;0,0256
-4,852;0,931;0,0034
-9,296;0,516;0,0992
-3,719;0,931;0,00525
-5,34;0,791;0,00394
-4,926;0,914;0,00246
-7,853;0,777;0,000207
-8,232;0,568;0,655
-5,358;0,761;0,00517
-3,957;0,923;0,128
-9,756;0,681;0,0592
-7,239;0,829;0,00737
-9,243;0,691;0,00109
-7,045;0,407;0,35
-3,822;0,922;0,000364
-5,11;0,649;0,000603
-8,615;0,699;0,747
-6,004;0,948;0,00652
-12,645;0,519;0,0214
-8,709;0,371;0,547
-8,49;0,544;0,83
-7,076;0,764;0,000294
-8,477;0,8;0,00132
-5,678;0,7;0,011
-12,674;0,647;0,00347
-9,205;0,374;0,667
-11,862;0,36;0,798
-7,467;0,836;0,353
-7,857;0,743;0,506
-10,96;0,463;0,303
-4,831;0,954;0,00038
-8,381;0,869;0,0969
